val,123600,44
val,123640,55
val,123680,57
val,123720,57
val,123760,56
val,123800,54
val,123840,51
val,123880,49
val,123920,51
val,123960,53
val,124000,53
val,124040,54
val,124080,55
val,124120,55
val,124160,55
val,124200,58
val,124240,56
val,124280,56
val,124320,49
val,124360,44
val,124400,42
val,124440,39
val,124480,36
val,124520,36
val,124560,35
val,124600,32
val,124640,28
val,124680,22
val,124720,17
val,124760,15
val,124800,13
val,124840,15
val,124880,14
val,124920,12
val,124960,12
val,125000,12
val,125040,9
val,125080,5
val,125120,5
val,125160,8
val,125200,10
val,125240,14
val,125280,16
val,125320,15
val,125360,8
val,125440,3
val,125480,21
val,125520,25
val,125560,21
val,125600,17
val,125640,16
val,125680,16
val,125720,15
val,125760,15
val,125800,13
val,125840,13
val,125880,13
val,125920,13
val,125960,12
val,126000,12
val,126040,11
val,126080,10
val,126120,16
val,126160,12
val,126200,12
val,126240,12
val,126280,12
val,126320,12
val,126360,11
val,126400,11
val,126440,11
val,126480,11
val,126520,11
val,126560,11
val,126600,10
val,126640,11
val,126680,10
val,126720,10
val,126760,14
val,126800,11
val,126840,11
val,126880,10
val,126920,11
val,126960,10
val,127000,10
val,127040,10
val,127080,10
val,127120,9
val,127160,9
val,127200,9
val,127240,10
val,127280,9
val,127320,10
val,127360,9
val,127400,15
val,127440,9
val,127480,10
val,127520,9
val,127560,9
val,127600,9
val,127640,9
val,127680,9
val,127720,9
val,127760,9
val,127800,10
val,127840,9
val,127880,10
val,127920,9
val,127960,10
val,128000,9
val,128040,14
val,128080,9
val,128120,10
val,128160,9
val,128200,9
val,128240,9
val,128280,9
val,128320,9
val,128360,9
val,128400,7
val,128440,9
val,128480,10
val,128520,7
val,128560,8
val,128600,10
val,128640,8
val,128680,13
val,128720,13
val,128760,9
val,128800,10
val,128840,13
val,128880,11
val,128920,10
val,128960,11
val,129000,11
val,129040,11
val,129080,10
val,129120,11
val,129160,10
val,129200,9
val,129240,11
val,129280,10
val,129320,14
val,129360,10
val,129400,9
val,129440,9
val,129480,10
val,129520,9
val,129560,11
val,129600,10
val,129640,11
val,129680,12
val,129720,12
val,129760,12
val,129800,11
val,129840,12
val,129880,11
val,129920,12
val,129960,13
val,130000,10
val,130040,10
val,130080,10
val,130120,10
val,130160,10
val,130200,10
val,130240,10
val,130280,11
val,130320,12
val,130360,11
val,130400,11
val,130440,13
val,130480,11
val,130520,11
val,130560,13
val,130600,12
val,130640,11
val,130680,12
val,130720,12
val,130760,12
val,130800,12
val,130840,12
val,130880,12
val,130920,12
val,130960,12
val,131000,11
val,131040,11
val,131080,12
val,131120,12
val,131160,12
val,131200,12
val,131240,13
val,131280,12
val,131320,12
val,131360,12
val,131400,12
val,131440,12
val,131480,12
val,131520,12
val,131560,12
val,131600,12
val,131640,12
val,131680,13
val,131720,13
val,131760,13
val,131800,14
val,131840,14
val,131880,11
val,131920,12
val,131960,13
val,132000,13
val,132040,13
val,132080,13
val,132120,13
val,132160,13
val,132200,14
val,132240,13
val,132280,14
val,132320,14
val,132360,14
val,132400,14
val,132440,15
val,132480,15
val,132520,11
val,132560,14
val,132600,13
val,132640,14
val,132680,14
val,132720,14
val,132760,14
val,132800,15
val,132840,14
val,132880,14
val,132920,14
val,132960,15
val,133000,15
val,133040,15
val,133080,15
val,133120,15
val,133160,11
val,133200,14
val,133240,15
val,133280,14
val,133320,15
val,133360,15
val,133400,15
val,133440,15
val,133480,15
val,133520,15
val,133560,15
val,133600,15
val,133640,15
val,133680,15
val,133720,16
val,133760,16
val,133800,11
val,133840,15
val,133880,14
val,133920,16
val,133960,15
val,134000,16
val,134040,17
val,134080,16
val,134120,16
val,134160,16
val,134200,16
val,134240,16
val,134280,16
val,134320,16
val,134360,17
val,134400,17
val,134440,12
val,134480,16
val,134520,17
val,134560,16
val,134600,17
val,134640,16
val,134680,16
val,134720,16
val,134760,16
val,134800,16
val,134840,16
val,134880,16
val,134920,17
val,134960,17
val,135000,17
val,135040,18
val,135080,14
val,135120,16
val,135160,16
val,135200,16
val,135240,17
val,135280,16
val,135320,17
val,135360,17
val,135400,17
val,135440,17
val,135480,17
val,135520,17
val,135560,17
val,135600,17
val,135640,18
val,135680,19
val,135720,15
val,135760,17
val,135800,17
val,135840,17
val,135880,18
val,135920,18
val,135960,18
val,136000,18
val,136040,18
val,136080,18
val,136120,18
val,136160,18
val,136200,19
val,136240,18
val,136280,18
val,136320,19
val,136360,18
val,136400,19
val,136440,18
val,136480,18
val,136520,19
val,136560,18
val,136600,18
val,136640,18
val,136680,17
val,136720,18
val,136760,17
val,136800,18
val,136840,18
val,136880,18
val,136920,17
val,136960,17
val,137000,18
val,137040,17
val,137080,17
val,137120,17
val,137160,18
val,137200,17
val,137240,18
val,137280,17
val,137320,17
val,137360,17
val,137400,16
val,137440,16
val,137480,16
val,137520,15
val,137560,15
val,137600,15
val,137640,17
val,137680,18
val,137720,16
val,137760,16
val,137800,16
val,137840,15
val,137880,15
val,137920,15
val,137960,14
val,138000,15
val,138040,14
val,138080,14
val,138120,13
val,138160,13
val,138200,12
val,138240,13
val,138280,16
val,138320,15
val,138360,14
val,138400,13
val,138440,13
val,138480,12
val,138520,12
val,138560,12
val,138600,12
val,138640,12
val,138680,12
val,138720,11
val,138760,11
val,138800,11
val,138840,10
val,138880,11
val,138920,15
val,138960,12
val,139000,10
val,139040,10
val,139080,10
val,139120,10
val,139160,10
val,139200,10
val,139240,9
val,139280,10
val,139320,9
val,139360,9
val,139400,9
val,139440,9
val,139480,9
val,139520,9
val,139560,15
val,139600,9
val,139640,9
val,139680,9
val,139720,10
val,139760,9
val,139800,9
val,139840,9
val,139880,9
val,139920,10
val,139960,9
val,140000,10
val,140040,9
val,140080,10
val,140120,9
val,140160,9
val,140200,14
val,140240,10
val,140280,9
val,140320,10
val,140360,9
val,140400,9
val,140440,10
val,140480,9
val,140520,10
val,140560,10
val,140600,10
val,140640,10
val,140680,10
val,140720,10
val,140760,10
val,140800,10
val,140840,13
val,140880,10
val,140920,10
val,140960,10
val,141000,10
val,141040,11
val,141080,10
val,141120,10
val,141160,11
val,141200,11
val,141240,11
val,141280,12
val,141320,11
val,141360,12
val,141400,12
val,141440,12
val,141480,12
val,141520,11
val,141560,12
val,141600,12
val,141640,12
val,141680,12
val,141720,12
val,141760,12
val,141800,12
val,141840,12
val,141880,12
val,141920,12
val,141960,12
val,142000,13
val,142040,13
val,142080,14
val,142120,13
val,142160,12
val,142200,13
val,142240,12
val,142280,13
val,142320,13
val,142360,13
val,142400,14
val,142440,14
val,142480,13
val,142520,14
val,142560,14
val,142600,14
val,142640,15
val,142680,14
val,142720,15
val,142760,11
val,142800,14
val,142840,14
val,142880,14
val,142920,14
val,142960,15
val,143000,15
val,143040,16
val,143080,15
val,143120,15
val,143160,16
val,143200,15
val,143240,15
val,143280,16
val,143320,16
val,143360,15
val,143400,11
val,143440,16
val,143480,16
val,143520,15
val,143560,15
val,143600,15
val,143640,16
val,143680,15
val,143720,16
val,143760,16
val,143800,16
val,143840,17
val,143880,16
val,143920,16
val,143960,17
val,144000,16
val,144040,12
val,144080,17
val,144120,17
val,144160,16
val,144200,16
val,144240,16
val,144280,17
val,144320,17
val,144360,16
val,144400,17
val,144440,17
val,144480,16
val,144520,17
val,144560,17
val,144600,17
val,144640,18
val,144680,13
val,144720,17
val,144760,18
val,144800,17
val,144840,18
val,144880,18
val,144920,17
val,144960,17
val,145000,17
val,145040,18
val,145080,18
val,145120,18
val,145160,18
val,145200,19
val,145240,18
val,145280,18
val,145320,17
val,145360,19
val,145400,19
val,145440,18
val,145480,18
val,145520,18
val,145560,18
val,145600,18
val,145640,18
val,145680,18
val,145720,18
val,145760,18
val,145800,18
val,145840,17
val,145880,17
val,145920,17
val,145960,18
val,146000,19
val,146040,17
val,146080,18
val,146120,17
val,146160,17
val,146200,17
val,146240,17
val,146280,17
val,146320,17
val,146360,17
val,146400,17
val,146440,17
val,146480,18
val,146520,16
val,146560,16
val,146600,18
val,146640,18
val,146680,17
val,146720,17
val,146760,17
val,146800,16
val,146840,16
val,146880,16
val,146920,16
val,146960,15
val,147000,15
val,147040,15
val,147080,14
val,147120,14
val,147160,14
val,147200,13
val,147240,17
val,147280,15
val,147320,14
val,147360,14
val,147400,14
val,147440,14
val,147480,14
val,147520,13
val,147560,13
val,147600,12
val,147640,12
val,147680,12
val,147720,12
val,147760,11
val,147800,11
val,147840,11
val,147880,15
val,147920,12
val,147960,12
val,148000,11
val,148040,11
val,148080,11
val,148120,11
val,148160,10
val,148200,11
val,148240,10
val,148280,11
val,148320,10
val,148360,10
val,148400,9
val,148440,10
val,148480,9
val,148520,15
val,148560,11
val,148600,10
val,148640,10
val,148680,10
val,148720,9
val,148760,9
val,148800,9
val,148840,9
val,148880,9
val,148920,9
val,148960,10
val,149000,9
val,149040,9
val,149080,9
val,149120,9
val,149160,14
val,149200,9
val,149240,10
val,149280,9
val,149320,10
val,149360,10
val,149400,9
val,149440,10
val,149480,10
val,149520,9
val,149560,9
val,149600,9
val,149640,9
val,149680,9
val,149720,10
val,149760,9
val,149800,15
val,149840,9
val,149880,10
val,149920,9
val,149960,9
val,150000,10
val,150040,9
val,150080,10
val,150120,10
val,150160,10
val,150200,10
val,150240,10
val,150280,10
val,150320,10
val,150360,10
val,150400,10
val,150440,13
val,150480,10
val,150520,10
val,150560,10
val,150600,10
val,150640,9
val,150680,10
val,150720,10
val,150760,9
val,150800,8
val,150840,7
val,150880,9
val,150960,22
val,151000,26
val,151040,34
val,151080,36
val,151120,35
val,151160,37
val,151200,34
val,151240,35
val,151280,34
val,151320,33
val,151360,34
val,151400,38
val,151440,41
val,151480,42
val,151520,42
val,151560,43
val,151600,46
val,151640,47
val,151680,48
val,151720,51
val,151760,50
val,151800,51
val,151840,50
val,151880,50
